id,anchovy,bluecrab,bluefish,butter,calico,clearnosesk,cunner,dog,fluke,herring,hog,horse,jack,king,littlesk,lizard,mantis,menhaden,naked,pipe,puffer,robin,sand,scad,scup,seabass,seagoby,silverside,smallfl,spider,spot,spothake,squid,strrobin,tautog,toad,tomcod,weak,window,winterfl,wintersk,StartDepth,EndDepth,SurfaceSalinity,BottomSalinity,SurfaceDO,BottomDO,SurfaceTemp,BottomTemp,Secchi,Year,Week,Month,Date,Station,Season,StartLat,EndLat,StartLong,EndLong,AvgLat,AvgLong
20114460,0,0,0,0,0.9701425,0,0,0,0,0,0,0.140028008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198029509,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95656,0,0,0,8.51,8.71,14.04,14.21,2.4384,2011,44,october,25/10/2011,60,fall,41.04611111,41.00527778,-72.71694444,-72.58388889,41.02569444,-72.65041667
20114462,0.616323267,0,0,0.115540099,0.643300048,0,0.034836651,0.034836651,0,0,0,0.092169114,0,0,0,0,0.060338849,0,0,0,0,0.034836651,0,0,0.406261669,0,0,0,0,0,0,0,0,0,0,0,0,0.049266464,0.092169114,0.034836651,0,5.91312,6.82752,0,0,8.98,8.99,14.23,14.57,2.1336,2011,44,october,25/10/2011,62,fall,41.04805556,41.05638889,-72.67833333,-72.76083333,41.05222222,-72.71958333
20114465,0.943012914,0.041594517,0,0.101885342,0.101885342,0,0,0,0,0,0,0,0,0,0,0,0.041594517,0,0,0,0,0.058823529,0,0,0.25640582,0.041594517,0,0,0.058823529,0,0,0,0.058823529,0,0,0,0,0.058823529,0.072043816,0,0,7.9248,7.83336,0,0,0,0,0,0,0,2011,44,october,26/10/2011,65,fall,41.05833333,40.95777778,-72.62805556,-72.555,41.00805556,-72.59152778
20114471,0,0.353553391,0,0,0.612372436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353553391,0,0,0,0,0,0,0,0,0,0.612372436,0,0,0,0,0,0,0,0,0,0,0,2.7432,4.1148,0,0,8.84,8.54,14.31,14.26,3.3528,2011,44,october,25/10/2011,71,fall,41.13222222,40.95027778,-72.59472222,-72.74416667,41.04125,-72.66944444
20114515,0.661437828,0,0,0.62915287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204124145,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,7.89432,7.83336,29.42,29.56,8.32,8.54,10.24,10.11,3.048,2011,45,november,02/11/2011,15,fall,41.15666667,41.05611111,-72.4825,-72.6,41.10638889,-72.54125
20114522,0.658652814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171498585,0,0,0.70188821,0.085749293,0.148522131,0,0,0.085749293,0.085749293,0,0,0,0,0,0,0,6.7056,7.52856,29.36,29.44,7.82,7.94,10.33,9.88,2.1336,2011,45,november,02/11/2011,22,fall,41.15055556,41.27555556,-72.48555556,-72.56277778,41.21305556,-72.52416667
20114529,0.907485213,0,0,0,0.25437351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108465229,0,0,0.171498585,0.076696499,0,0.076696499,0.132842233,0,0,0,0.202919862,0,0,0,0,0,0,0,0,8.26008,5.30352,29.01,29.23,7.54,7.69,10.51,10.22,1.8288,2011,45,november,02/11/2011,29,fall,41.12805556,40.98611111,-72.54805556,-72.5825,41.05708333,-72.56527778
20114532,0.403727129,0,0,0,0.304156232,0,0.066372331,0,0.093864651,0,0,0,0,0,0,0,0,0,0,0.093864651,0,0.066372331,0,0.066372331,0.750917207,0.2299205,0,0.162578344,0.066372331,0.220132119,0,0,0.066372331,0.066372331,0,0.066372331,0,0,0.066372331,0,0,4.4196,10.18032,29.41,29.49,8.33,8.32,10.49,10.46,2.4384,2011,45,november,02/11/2011,32,fall,41.11638889,41.25444444,-72.55472222,-72.58166667,41.18541667,-72.56819444
20114533,0.421860287,0,0,0.065094455,0.225493808,0,0,0,0,0,0,0,0,0,0,0,0.112746904,0,0,0.065094455,0,0,0,0,0.065094455,0,0,0.838683391,0,0.195283366,0,0,0,0,0,0,0,0,0.065094455,0,0,1.76784,4.99872,27.7,27.71,10.1,9.73,10.75,10.71,1.2192,2011,45,october,31/10/2011,33,fall,41.07333333,40.98222222,-72.65888889,-72.53694444,41.02777778,-72.59791667
20114541,0,0,0,0,0.297482059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094072087,0,0.094072087,0,0,0,0.162937634,0,0.882474397,0.230428612,0.162937634,0,0,0.094072087,0,0,0,0,0,0,0,0,4.99872,5.30352,29.3,29.47,8.8,9.49,10.3,10.25,2.1336,2011,45,november,02/11/2011,41,fall,41.09916667,41.21527778,-72.53027778,-72.45194444,41.15722222,-72.49111111
20114543,0,0,0,0,0.684653197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176776695,0,0,0.559016994,0,0.395284708,0,0,0,0,0,0,0,0,0.176776695,0,0,5.45592,4.84632,27.74,27.82,9.85,9.62,10.39,10.53,1.524,2011,45,october,31/10/2011,43,fall,41.09361111,40.98527778,-72.645,-72.54944444,41.03944444,-72.59722222
2011455,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0.25,0.25,0,0,0.353553391,0,0,0,0,0.25,0.25,0,0,0,0,0.25,4.20624,7.1628,29.49,29.51,7.82,7.71,10.81,10.81,3.3528,2011,45,november,02/11/2011,5,fall,41.11194444,41.21361111,-72.43611111,-72.59916667,41.16277778,-72.51763889
20114550,0.400381497,0,0,0,0.676768252,0,0,0,0,0,0,0.087370406,0,0,0,0,0,0,0.087370406,0,0,0.276289482,0,0,0.151329982,0.214012913,0,0.380838769,0.174740811,0.151329982,0,0,0.087370406,0,0,0,0,0,0.123560413,0,0,6.4008,6.67512,27.81,29.6,10.1,9.68,10.25,10.24,1.8288,2011,45,november,02/11/2011,50,fall,41.09,41.195,-72.54861111,-72.44,41.1425,-72.49430556
20114554,0.956861754,0,0,0,0.161164593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113960576,0.113960576,0,0.080582296,0,0.080582296,0,0,0.113960576,0,0,0,0,0,0.080582296,0,0,6.2484,6.7056,27.48,27.8,10.26,9.74,10.25,10.62,1.2192,2011,45,october,31/10/2011,54,fall,41.08333333,41.00055556,-72.65277778,-72.51027778,41.04194444,-72.58152778
2011456,0,0,0,0,0.279508497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.810092587,0.176776695,0.467707173,0,0,0.125,0,0,0,0,0,0,0,0,6.61416,4.96824,29.17,29.32,7.77,7.92,10.54,10.53,2.7432,2011,45,november,02/11/2011,6,fall,41.16472222,41.07694444,-72.50194444,-72.63027778,41.12083333,-72.56611111
20114566,0.973113355,0,0,0.05150262,0.089205155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05150262,0,0,0.072835704,0.05150262,0.05150262,0,0,0.145671408,0,0,0.05150262,0,0,0,0,0,0.072835704,0,0,7.1628,7.40664,27.84,27.84,9.83,9.6,11.08,10.88,1.8288,2011,45,october,31/10/2011,66,fall,41.06472222,41.06583333,-72.62694444,-72.72777778,41.06527778,-72.67736111
20114568,0.311085508,0,0,0,0.363673019,0,0,0,0,0,0,0,0,0,0,0,0.056796183,0,0.056796183,0,0,0.098373875,0,0,0.139121669,0.179605302,0,0.819126206,0,0.098373875,0,0,0,0,0,0,0,0,0.150268577,0,0,3.71856,5.97408,27.31,27.34,10.32,10.14,9.35,9.39,1.524,2011,45,october,31/10/2011,68,fall,40.97611111,40.9675,-72.61027778,-72.50388889,40.97180556,-72.55708333
20114571,0.723129772,0,0,0,0.204124145,0,0.079056942,0,0,0,0,0,0,0,0,0,0,0,0.045643546,0,0,0,0,0,0,0,0.091287093,0.630806362,0,0.120761473,0,0,0.045643546,0,0,0,0,0,0.064549722,0,0,2.16408,5.21208,26.69,27.25,10.18,9.9,8.56,9.89,1.8288,2011,45,october,31/10/2011,71,fall,41.10277778,41.17472222,-72.5925,-72.68277778,41.13875,-72.63763889
20114572,0.603458242,0,0,0,0.29835774,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058891494,0,0,0.03400102,0,0,0.03400102,0.048084704,0.03400102,0.718057753,0.048084704,0.058891494,0,0,0.10200306,0,0,0,0,0,0.076028592,0,0,2.80416,6.49224,0,0,10.19,9.8,8.09,10.29,2.7432,2011,45,october,31/10/2011,72,fall,41.03611111,41.17055556,-72.65,-72.57388889,41.10333333,-72.61194444
20114574,0.982176022,0,0,0,0.103695169,0,0,0,0,0.0554274,0,0,0,0,0,0,0,0,0,0,0,0.0554274,0,0,0.0554274,0.067884423,0,0,0,0.067884423,0,0,0.067884423,0,0,0,0,0,0.03919309,0,0,7.68096,7.4676,27.2,27.86,10.3,9.84,9.55,10.59,1.2192,2011,45,october,31/10/2011,74,fall,41.0425,41.13916667,-72.61055556,-72.74416667,41.09083333,-72.67736111
20121912,0,0,0,0,0,0.242535625,0,0,0.242535625,0,0,0,0,0,0,0,0,0,0,0.242535625,0,0,0,0,0,0,0,0,0,0.874474632,0,0.242535625,0,0,0,0,0,0,0,0,0,2.4384,3.16992,28.79,28.8,8.54,8.54,14.32,14.3,2.4384,2012,19,may,10/05/2012,12,spring,41.17027778,41.17472222,-72.60944444,-72.56555556,41.1725,-72.5875
20121916,0.834313149,0.280056017,0,0,0.140028008,0,0,0,0,0,0,0,0,0,0,0,0.221403721,0.099014754,0,0.140028008,0,0,0,0,0,0,0.099014754,0,0,0.242535625,0.099014754,0.140028008,0,0.099014754,0,0,0,0.099014754,0.099014754,0,0,3.47472,4.08432,27.91,27.97,8.28,8.07,15.05,15.05,2.4384,2012,19,may,09/05/2012,16,spring,41.05027778,41.19388889,-72.59611111,-72.6225,41.12208333,-72.60930556
20121917,0.46291005,0.3086067,0,0,0,0,0,0,0.21821789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487950036,0,0,0,0,0.40824829,0,0,0,0.43643578,0,0,0,0,0.21821789,0,0,3.87096,6.5532,28.73,28.78,8.61,8.61,14.57,14.14,1.8288,2012,19,may,10/05/2012,17,spring,41.14361111,41.05,-72.56194444,-72.44722222,41.09680556,-72.50458333
20121922,0.735214622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164398987,0,0,0.164398987,0,0,0,0,0.164398987,0,0,0,0,0.402693633,0,0,0.328797975,0.328797975,0,0,0,0,0,0,0,6.4008,7.37616,28.9,28.92,8.5,8.6,14.12,14.07,2.4384,2012,19,may,10/05/2012,22,spring,41.13833333,41.27166667,-72.49027778,-72.46111111,41.205,-72.47569444
20121927,0.952816393,0.104115841,0,0,0.17265659,0,0,0.052057921,0.073621017,0.052057921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164621599,0,0.073621017,0,0.052057921,0,0,0,0,0.052057921,0.052057921,0,3.71856,3.41376,27.47,27.53,8.29,8.11,15.05,15.06,2.4384,2012,19,may,09/05/2012,27,spring,41.12166667,41.25944444,-72.60222222,-72.61111111,41.19055556,-72.60666667
20121928,0.311085508,0,0,0,0,0,0,0,0.179605302,0.179605302,0,0.179605302,0,0,0,0,0,0,0,0,0,0,0,0,0.475190963,0.179605302,0,0,0,0.508000508,0,0,0,0.254000254,0,0,0,0.439941345,0.179605302,0,0,7.55904,7.58952,28.76,28.81,8.44,8.6,14.53,14.15,2.4384,2012,19,may,10/05/2012,28,spring,41.13611111,40.99472222,-72.56944444,-72.52027778,41.06541667,-72.54486111
20121933,0,0.196116135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196116135,0,0,0.940539943,0,0,0,0.196116135,0,0,0,0,0,0,0,1.8288,4.572,27.43,27.43,8.43,8.43,14.79,14.79,2.1336,2012,19,may,09/05/2012,33,spring,41.07694444,41.22388889,-72.65111111,-72.62305556,41.15041667,-72.63708333
20121938,0.966091783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182574186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182574186,0,0,0,0,0,0,0,0,0,9.41832,6.2484,28.15,28.59,8.38,8.49,14.83,14.29,2.4384,2012,19,may,09/05/2012,38,spring,41.11638889,41.00083333,-72.57777778,-72.57972222,41.05861111,-72.57875
2012194,0,0,0,0,0.213200716,0.369274473,0,0,0.301511345,0,0,0,0,0.213200716,0,0,0,0,0,0,0,0,0,0,0.476731295,0.213200716,0,0,0,0.522232968,0,0,0,0,0.213200716,0,0,0,0.213200716,0.213200716,0,5.69976,6.12648,28.89,28.91,8.52,8.5,14.11,14.16,2.4384,2012,19,may,10/05/2012,4,spring,41.08111111,41.20805556,-72.49694444,-72.53777778,41.14458333,-72.51736111
20121941,0,0.123091491,0,0,0.651338947,0,0,0,0.123091491,0,0,0.123091491,0,0,0,0,0,0,0,0,0,0,0,0,0.174077656,0,0,0,0.246182982,0.443812682,0,0.123091491,0.123091491,0.426401433,0,0,0,0,0.123091491,0.123091491,0,3.6576,5.0292,28.32,28.31,8.43,8.58,14.14,14.41,2.1336,2012,19,may,10/05/2012,41,spring,41.105,41.24055556,-72.53166667,-72.4325,41.17277778,-72.48208333
20121947,0,0,0,0,0.377964473,0,0,0,0,0,0,0.3086067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.872871561,0,0,0,0,0,0,0,0,0,0,0,1.524,3.90144,28.02,28.02,8.64,8.54,14.77,14.76,2.1336,2012,19,may,09/05/2012,47,spring,40.57666667,40.99722222,-73.07722222,-72.68555556,40.78694444,-72.88138889
20121953,0.816496581,0,0,0,0,0,0,0,0.246182982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174077656,0,0,0,0.389249472,0,0,0,0,0.246182982,0.174077656,0,6.2484,6.49224,28.16,28.18,8.86,9,13.92,14.02,3.048,2012,19,may,08/05/2012,53,spring,41.06388889,40.95055556,-72.66444444,-72.64777778,41.00722222,-72.65611111
20121963,0,0.301511345,0,0,0,0,0,0,0.426401433,0,0,0.301511345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301511345,0,0,0.301511345,0,0,0,0.522232968,0,0,0,0,0.301511345,0.301511345,0,4.81584,4.78536,28.19,28.24,8.9,9.17,13.8,13.8,3.6576,2012,19,may,08/05/2012,63,spring,41.0475,40.99888889,-72.65777778,-72.77444444,41.02319444,-72.71611111
2012197,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984250984,0,0,0,0.125,0,0,0,0,0,0,0,2.31648,2.31648,28.84,28.85,8.47,8.49,14.16,14.15,2.1336,2012,19,may,10/05/2012,7,spring,41.15611111,41.12,-72.48861111,-72.62444444,41.13805556,-72.55652778
20121973,0,0,0,0,0.25819889,0,0,0,0.516397779,0,0,0,0,0,0,0,0,0,0,0.25819889,0,0,0,0,0.365148372,0,0.25819889,0,0,0,0,0.25819889,0,0.25819889,0.365148372,0,0,0,0.25819889,0.25819889,0,6.52272,5.9436,28.17,28.25,8.73,8.96,13.96,13.94,3.3528,2012,19,may,08/05/2012,73,spring,41.03277778,41.12277778,-72.63777778,-72.54166667,41.07777778,-72.58972222
20121975,0.25,0.25,0,0.25,0.433012702,0,0,0,0.353553391,0,0,0,0,0.353553391,0,0,0,0,0,0.25,0,0,0,0,0,0,0.353553391,0,0.25,0.25,0,0,0,0.25,0,0,0,0,0,0,0,5.12064,7.40664,28.51,28.47,8.9,9.09,14.1,14.05,2.1336,2012,19,may,08/05/2012,75,spring,41.04166667,40.92555556,-72.61555556,-72.64694444,40.98361111,-72.63125
2012201,0,0,0,0,0.273861279,0,0,0,0.316227766,0,0,0,0,0,0,0,0,0,0,0,0,0.158113883,0,0,0,0,0.158113883,0,0,0.821583836,0,0.223606798,0,0,0,0,0,0,0,0.223606798,0,2.65176,2.25552,29.03,29.05,0,0,15.77,15.74,1.524,2012,20,may,14/05/2012,1,spring,41.17833333,41.30527778,-72.62055556,-72.49194444,41.24180556,-72.55625
20122010,0.23570226,0,0,0,0.40824829,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.527046277,0,0.166666667,0.23570226,0,0,0,0,0,0,0.372677996,0,3.93192,5.7912,28.89,28.88,0,0,16,15.96,1.3716,2012,20,may,14/05/2012,10,spring,41.16111111,41.13666667,-72.66861111,-72.57138889,41.14888889,-72.62
20122012,0,0,0,0,0.208514414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978019294,0,0,0,0,0,0,0,0,0,0,0,2.46888,2.83464,28.89,28.91,0,0,16.16,16.14,1.3716,2012,20,may,14/05/2012,12,spring,41.17,41.17361111,-72.61555556,-72.52666667,41.17180556,-72.57111111
20122019,0,0,0,0,0,0,0,0,0.39223227,0,0,0,0,0.277350098,0,0,0,0,0,0,0,0,0,0,0.277350098,0,0,0,0.277350098,0.480384461,0,0.277350098,0.39223227,0.277350098,0,0,0,0,0.277350098,0,0,4.14528,9.7536,28.85,28.83,0,0,15.79,15.79,1.524,2012,20,may,14/05/2012,19,spring,41.14361111,41.02277778,-72.55027778,-72.58861111,41.08319444,-72.56944444
20122021,0.208514414,0.208514414,0,0,0.208514414,0,0.361157559,0,0,0,0,0,0,0,0,0,0,0,0,0.208514414,0,0.208514414,0,0,0.510753918,0.208514414,0,0,0,0.294883912,0,0.208514414,0.208514414,0.294883912,0,0.208514414,0,0,0,0.208514414,0,7.07136,8.2296,28.66,28.74,0,0,15.7,15.6,1.3716,2012,20,may,14/05/2012,21,spring,41.125,41.05444444,-72.53194444,-72.63111111,41.08972222,-72.58152778
20122022,0.955751818,0,0,0.069337525,0,0,0,0,0.069337525,0.098058068,0,0,0,0,0,0,0.069337525,0,0,0,0,0.069337525,0,0,0.183449846,0,0,0,0,0.120096115,0,0,0.069337525,0.069337525,0,0,0,0,0,0,0,6.7056,8.6868,28.92,29.02,0,0,15.58,15.53,1.6764,2012,20,may,14/05/2012,22,spring,41.14388889,41.00194444,-72.50861111,-72.43111111,41.07291667,-72.46986111
20122029,0.525225731,0.185695338,0,0,0,0,0,0,0.32163376,0,0,0,0,0,0,0,0.262612866,0,0,0,0,0,0,0,0.262612866,0,0,0,0,0.371390676,0,0,0,0.454858826,0,0,0,0,0.32163376,0,0,8.13816,6.88848,28.76,28.87,0,0,15.76,15.55,1.3716,2012,20,may,14/05/2012,29,spring,41.12972222,40.99138889,-72.54722222,-72.67277778,41.06055556,-72.61
20122045,0.972507103,0,0,0,0.186298573,0,0,0,0,0,0,0,0,0,0,0,0.046574643,0,0,0.065866492,0,0,0,0,0.080669649,0,0,0,0,0,0,0.046574643,0.046574643,0.046574643,0,0,0,0,0,0,0,6.91896,6.91896,28.32,28.44,8.73,8.65,17.49,16.69,1.524,2012,20,may,18/05/2012,45,spring,41.08472222,40.99861111,-72.615,-72.50972222,41.04166667,-72.56236111
20122049,0.237356332,0.167836272,0,0,0.880140834,0,0,0,0.083918136,0,0.083918136,0,0,0,0,0,0.187646656,0,0,0,0,0,0,0,0.083918136,0,0.118678166,0,0,0.167836272,0,0.167836272,0,0.083918136,0,0,0,0,0,0.083918136,0,6.096,8.50392,28.45,28.5,8.52,8.45,17.03,16.86,1.8288,2012,20,may,18/05/2012,49,spring,41.08527778,41.1875,-72.56444444,-72.44638889,41.13638889,-72.50541667
20122050,0.808707882,0.079555728,0,0,0.556890099,0,0,0,0.091863042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045931521,0,0.045931521,0,0,0.06495698,0,0.091863042,0,0.045931521,0,0,0,0,0,0.045931521,0,6.096,8.26008,28.4,28.49,8.64,8.95,17.3,16.89,1.6764,2012,20,may,18/05/2012,50,spring,41.09416667,41.22277778,-72.54527778,-72.46055556,41.15847222,-72.50291667
20122052,0.267261242,0,0,0,0.960248885,0,0,0,0,0,0,0.046524211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046524211,0,0,0,0,0,0,0,0.046524211,0,5.1816,7.1628,28.23,28.34,8.71,8.82,17.4,16.76,1.9812,2012,20,may,18/05/2012,52,spring,41.06972222,40.96861111,-72.665,-72.54027778,41.01916667,-72.60263889
20122056,0,0,0,0,0.980390253,0,0,0,0.098532928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098532928,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098532928,0.098532928,0,7.28472,4.572,28.48,28.48,8.56,8.51,16.81,16.81,1.6764,2012,20,may,18/05/2012,56,spring,41.07055556,41.125,-72.61611111,-72.72527778,41.09777778,-72.67069444
20122062,0.05913124,0.083624201,0,0.118262479,0.964401332,0,0,0,0,0,0,0,0,0,0,0,0.05913124,0,0,0,0,0,0,0,0.083624201,0,0,0,0,0.144841365,0,0,0,0.118262479,0,0,0,0,0,0,0,5.6388,6.64464,27.87,28.24,8.98,8.84,17.63,16.8,1.8288,2012,20,may,18/05/2012,62,spring,41.05277778,41.06611111,-72.68555556,-72.77055556,41.05944444,-72.72805556
20122065,0.965146025,0,0,0,0.082760589,0,0,0,0.117041147,0,0,0,0,0,0,0,0.143345545,0,0,0,0,0,0,0,0.082760589,0,0,0,0,0.082760589,0,0,0,0.117041147,0,0,0,0,0,0,0,7.04088,7.0104,28.39,28.41,8.85,8.76,17.22,16.4,1.8288,2012,20,may,18/05/2012,65,spring,41.05166667,41.16138889,-72.63916667,-72.51805556,41.10652778,-72.57861111
20122072,0,0.707106781,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3528,7.0104,27.87,27.01,8.99,9.27,17.46,17.3,2.1336,2012,20,may,18/05/2012,72,spring,41.05166667,41.07166667,-72.66194444,-72.73722222,41.06166667,-72.69958333
2012208,0,0,0,0,0.213200716,0,0,0,0.301511345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213200716,0,0,0,0.852802865,0,0,0,0,0.213200716,0,0,0,0,0.213200716,0,4.45008,1.70688,28.99,29.04,0,0,15.81,15.66,1.3716,2012,20,may,14/05/2012,8,spring,41.24638889,41.14972222,-72.37611111,-72.48833333,41.19805556,-72.43222222
20122114,0.787726361,0,0,0,0.226455407,0,0.101273937,0.124034735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.506369684,0.071611487,0,0,0,0.124034735,0,0,0.124034735,0,0.071611487,0,0,0.071611487,0,0,0,13.2588,7.58952,28.92,29.04,8.1,8.12,18.31,17.89,1.9812,2012,21,may,24/05/2012,14,spring,41.14333333,41.29388889,-72.49083333,-72.45777778,41.21861111,-72.47430556
2012212,0.226455407,0.113227703,0,0,0.767947648,0.113227703,0,0,0.226455407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113227703,0,0,0,0.39223227,0,0,0.253184842,0,0,0,0,0,0,0.226455407,0,5.0292,5.1816,29.01,29,8.25,8.36,18.39,18,1.524,2012,21,may,24/05/2012,2,spring,41.18916667,41.0975,-72.48194444,-72.62944444,41.14333333,-72.55569444
20122131,0.625543242,0,0,0,0.67243878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246717582,0,0,0,0,0.131876095,0,0.186500962,0.161514571,0,0,0,0,0,0,0.131876095,0,7.62,11.82624,28.38,28.81,8.44,8.18,18.67,17.86,2.286,2012,21,may,24/05/2012,31,spring,41.11527778,41.24888889,-72.53222222,-72.4625,41.18208333,-72.49736111
20122134,0,0,0,0,0.683130051,0,0,0,0.25819889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577350269,0,0,0,0.25819889,0,0,0,0,0,0.25819889,0,2.7432,6.7056,28.49,28.49,8.21,8.23,17.95,17.96,1.9812,2012,21,may,21/05/2012,34,spring,41.10222222,40.97888889,-72.64055556,-72.73805556,41.04055556,-72.68930556
20122137,0,0,0,0,0.615881762,0,0,0,0.262612866,0,0,0,0,0,0,0,0,0,0.262612866,0,0,0,0,0,0,0,0,0,0,0.643267521,0,0.185695338,0,0.185695338,0,0,0,0,0,0,0,2.07264,3.3528,28.58,28.57,8.29,8.34,17.96,17.97,1.9812,2012,21,may,21/05/2012,37,spring,41.19972222,41.23111111,-72.63777778,-72.48694444,41.21541667,-72.56236111
2012214,0,0.101534617,0,0,0.546780644,0,0,0,0.101534617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.766569544,0.203069233,0,0,0.101534617,0.143591632,0,0,0.143591632,0,0,0,0,0,0,0,0,6.7056,9.906,28.94,28.98,7.98,8.22,18.35,17.94,1.6764,2012,21,may,24/05/2012,4,spring,41.08916667,41.20222222,-72.48888889,-72.55444444,41.14569444,-72.52166667
20122146,0,0.101885342,0,0,0.962982679,0,0,0,0,0.058823529,0,0,0,0,0,0,0,0,0,0.058823529,0,0,0,0,0,0,0,0,0,0.144087632,0,0.058823529,0,0.176470588,0,0,0,0,0,0,0,5.0292,7.22376,28.51,28.51,8.25,8.36,17.66,17.67,1.524,2012,21,may,21/05/2012,46,spring,41.05944444,41.20555556,-72.61944444,-72.70888889,41.1325,-72.66416667
20122149,0.244504823,0.073720978,0,0,0.928123399,0,0,0,0.09028939,0,0.09028939,0,0,0,0,0,0.052128604,0,0,0,0,0,0,0,0.052128604,0,0,0,0,0.214931738,0,0,0,0,0,0,0,0,0,0.073720978,0,5.4864,8.16864,28.58,28.58,8.22,8.31,17.81,17.83,1.524,2012,21,may,21/05/2012,49,spring,41.08916667,41.17833333,-72.56833333,-72.45138889,41.13375,-72.50986111
2012215,0,0,0,0,0.560611911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25819889,0.097590007,0,0,0,0.762202323,0,0,0.169030851,0,0,0,0,0,0,0,0,3.6576,6.73608,28.94,28.93,8.17,8.33,18.32,18.28,1.524,2012,21,may,24/05/2012,5,spring,41.13472222,41.24444444,-72.41916667,-72.58333333,41.18958333,-72.50125
20122167,0.167600381,0.105999788,0,0,0.930144365,0,0,0,0,0,0,0,0,0.074953169,0,0,0,0,0,0,0,0,0,0,0.129822697,0,0,0,0,0.105999788,0,0,0.074953169,0.198307445,0,0,0,0.074953169,0.105999788,0,0,7.71144,7.83336,28.54,28.53,8.39,8.78,17.64,17.66,1.6764,2012,21,may,21/05/2012,67,spring,41.04861111,41.16916667,-72.6175,-72.52388889,41.10888889,-72.57069444
20122168,0,0.163663418,0,0,0.944911183,0,0,0,0,0,0,0.094491118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133630621,0,0,0,0.163663418,0,0,0,0,0.133630621,0.094491118,0,5.82168,7.28472,28.01,28.25,8.32,8.18,18.64,18.45,1.9812,2012,21,may,21/05/2012,68,spring,41.06111111,41.13972222,-72.67777778,-72.54805556,41.10041667,-72.61291667
20122174,0.92741772,0.10179732,0,0,0.2879263,0,0,0,0,0,0,0,0,0,0,0,0.071981575,0,0.10179732,0.071981575,0,0,0,0,0,0,0,0,0,0.071981575,0,0,0,0.124675745,0,0,0,0.071981575,0,0,0,7.40664,7.3152,28.46,28.47,8.5,10.04,17.42,17.35,1.8288,2012,21,may,21/05/2012,74,spring,41.03138889,41.14777778,-72.63166667,-72.53833333,41.08958333,-72.585
