id,anchovy,bluecrab,bluefish,butter,calico,clearnosesk,cunner,dog,fluke,herring,hog,horse,jack,king,littlesk,lizard,mantis,menhaden,naked,pipe,puffer,robin,sand,scad,scup,seabass,seagoby,silverside,smallfl,spider,spot,spothake,squid,strrobin,tautog,toad,tomcod,weak,window,winterfl,wintersk,StartDepth,EndDepth,SurfaceSalinity,BottomSalinity,SurfaceDO,BottomDO,SurfaceTemp,BottomTemp,Secchi,Year,Week,Month,Date,Station,Season,StartLat,EndLat,StartLong,EndLong
20014218,0,0,0,0.06984303,0,0,0,0,0.06984303,0,0,0,0,0,0,0.120971676,0,0,0,0,0,0.06984303,0,0,0.937042571,0,0,0,0.139686059,0,0,0,0,0,0.09877296,0,0,0.209529089,0,0.139686059,0,9.4488,7.62,29.75,29.77,8.16,8.02,15,14.79,2.5908,2001,42,october,19/10/2001,18,fall,NA,NA,NA,NA
20014231,0,0.072357461,0,0,0.409315608,0,0,0,0.072357461,0,0,0,0,0,0,0.102328902,0,0,0,0,0,0.072357461,0,0,0.765759384,0.102328902,0,0,0.354477715,0.072357461,0,0,0,0.125326798,0.102328902,0,0,0.1617962,0.072357461,0.144714921,0,9.144,9.144,29.78,29.78,8.01,7.92,14.85,14.8,2.5908,2001,42,october,19/10/2001,31,fall,NA,NA,NA,NA
20014232,0,0,0.179605302,0,0.762000762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254000254,0,0,0,0,0.475190963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311085508,0,4.572,0,0,0,0,0,0,0,1.8288,2001,42,october,18/10/2001,32,fall,NA,NA,NA,NA
20014233,0.182574186,0,0,0,0.836660027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25819889,0,0,0,0,0.182574186,0,0.25819889,0,0,0.25819889,0,0,0,0,0.182574186,0,0,0,0,0,0,3.3528,2.83464,0,0,0,0,0,0,2.1336,2001,42,october,18/10/2001,33,fall,NA,NA,NA,NA
20014236,0,0,0,0,0.924416278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134839972,0,0,0,0,0,0,0.134839972,0,0,0.134839972,0,0,0,0,0.134839972,0,0,0,0,0.269679945,0,2.4384,3.9624,29.18,29.18,8.34,8.35,14.24,14.24,2.286,2001,42,october,19/10/2001,36,fall,NA,NA,NA,NA
2001424,0,0,0,0,0.77702869,0,0,0,0,0,0,0,0,0,0,0.194257172,0,0,0,0,0,0,0,0,0.495260557,0.137360564,0,0,0,0.237915476,0,0,0,0,0,0,0,0,0,0,0.194257172,7.62,4.572,29.89,29.89,8.01,7.96,14.84,14.84,3.3528,2001,42,october,19/10/2001,4,fall,NA,NA,NA,NA
20014240,0,0,0,0.081923192,0.141895131,0,0,0,0.163846384,0,0,0,0,0,0,0,0.081923192,0,0,0,0,0,0,0,0.851370786,0,0,0,0.115856889,0,0,0,0,0.081923192,0,0,0,0.441169891,0,0,0,9.7536,9.7536,29.34,29.56,8.29,8.18,14.8,14.73,3.048,2001,42,october,19/10/2001,40,fall,NA,NA,NA,NA
20014245,0.297482059,0,0,0,0.540402996,0,0,0,0,0,0,0,0,0,0,0,0.094072087,0,0,0,0,0,0,0,0.746674041,0,0,0,0,0,0,0,0.094072087,0.094072087,0.162937634,0,0,0.094072087,0,0,0,6.4008,5.7912,29.13,29.23,8.58,8.46,14.47,14.45,2.286,2001,42,october,19/10/2001,45,fall,NA,NA,NA,NA
20014247,0,0,0,0,0.787838597,0,0,0,0,0,0,0.185695338,0,0,0,0,0,0,0,0,0,0,0,0,0.185695338,0,0,0,0,0.557086015,0,0,0,0,0,0,0,0,0,0,0,1.8288,3.6576,29.11,29.12,8.5,8.59,14.35,14.4,2.4384,2001,42,october,19/10/2001,47,fall,NA,NA,NA,NA
2001425,0,0,0,0,0.843527392,0,0,0,0,0,0,0,0,0,0.138675049,0.196116135,0,0,0,0.138675049,0,0,0,0,0.196116135,0.138675049,0,0,0.138675049,0.310086836,0,0,0,0.138675049,0,0,0,0,0,0,0.138675049,3.6576,3.048,29.83,29.83,8.05,8.02,14.93,14.93,3.9624,2001,42,october,19/10/2001,5,fall,NA,NA,NA,NA
20014256,0,0.089442719,0,0,0.898888202,0,0,0,0.089442719,0,0,0.089442719,0,0,0,0,0,0,0,0,0,0.089442719,0,0,0.252982213,0,0,0,0.236643191,0.126491106,0,0,0,0,0,0,0,0,0.089442719,0.126491106,0,6.096,0,29.23,29.23,8.6,8.58,14.52,14.51,2.286,2001,42,october,19/10/2001,56,fall,NA,NA,NA,NA
20014260,0,0.169030851,0,0,0.676123404,0,0,0,0,0,0,0.169030851,0,0,0,0,0,0,0,0,0,0,0,0,0.560611911,0,0.239045722,0,0,0.169030851,0,0,0,0,0,0,0,0,0,0.292770022,0,3.048,3.3528,0,0,0,0,0,0,1.2192,2001,42,october,18/10/2001,60,fall,NA,NA,NA,NA
20014263,0.083333333,0.144337567,0,0,0.712000312,0,0.083333333,0.083333333,0,0,0,0.11785113,0,0,0,0,0,0,0,0,0.083333333,0.083333333,0,0,0.552770798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343592135,0,5.4864,5.4864,0,0,0,0,0,0,2.4384,2001,42,october,18/10/2001,63,fall,NA,NA,NA,NA
20014269,0,0,0,0,0.797724035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301511345,0,0,0,0,0,0,0,0.301511345,0,0,0,0,0,0,0,0,0,0,0,0.426401433,0,1.6764,0,0,0,0,0,0,0,1.524,2001,42,october,18/10/2001,69,fall,NA,NA,NA,NA
20014272,0,0,0,0,0.852802865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476731295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213200716,0,0,0,0,0,0,2.7432,2.07264,0,0,0,0,0,0,2.1336,2001,42,october,18/10/2001,72,fall,NA,NA,NA,NA
20014277,0,0.277350098,0,0,0.733799386,0,0,0,0,0,0,0,0,0,0,0,0,0,0.620173673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04216,0,0,0,0,0,0,0,2.1336,2001,42,october,18/10/2001,77,fall,NA,NA,NA,NA
20014316,0.327326835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.626783171,0,0,0,0,0,0,0,0.654653671,0,0,0,0,0,0,0,0,0.188982237,0,0,0,0.188982237,0,0,0,3.048,0,0,0,0,0,0,0,2.8956,2001,43,october,23/10/2001,16,fall,NA,NA,NA,NA
20014317,0.78173596,0.111111111,0,0,0.337931252,0,0,0,0,0,0,0,0,0,0,0.124225999,0,0,0,0,0,0.07856742,0,0,0.437444882,0,0,0,0.07856742,0,0,0,0,0,0,0,0,0,0.055555556,0.19245009,0.055555556,3.048,3.9624,29.75,29.77,8.08,8.15,16.34,15.74,2.4384,2001,43,october,22/10/2001,17,fall,NA,NA,NA,NA
20014320,0,0,0,0,0,0,0.204124145,0,0,0,0,0,0,0,0.204124145,0.204124145,0,0,0,0.204124145,0.204124145,0.353553391,0,0,0.6770032,0.204124145,0,0,0,0,0,0,0,0.204124145,0,0,0,0,0,0.353553391,0,12.192,0,29.77,29.78,8.47,8.26,15.45,14.99,3.6576,2001,43,october,22/10/2001,20,fall,NA,NA,NA,NA
20014322,0,0,0,0,0,0,0,0,0.104828484,0,0,0,0,0,0,0.104828484,0,0,0,0,0,0,0,0,0.9258201,0,0,0,0,0,0,0,0.148249863,0,0,0,0,0.296499727,0,0.104828484,0,6.4008,2.7432,29.83,29.89,8.26,8.24,15.39,15,3.81,2001,43,october,22/10/2001,22,fall,NA,NA,NA,NA
20014323,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0.910013736,0,0,0,0.125,0,0,0,0,0,0,0,0,0.330718914,0,0.125,0,5.7912,7.3152,29.8,29.87,8.1,8.05,15.46,14.98,3.2004,2001,43,october,22/10/2001,23,fall,NA,NA,NA,NA
20014327,0.568535244,0,0,0,0.246182982,0,0,0,0,0,0,0.100503782,0,0,0,0,0.100503782,0,0,0,0,0,0,0,0.710669055,0,0,0,0,0.100503782,0,0,0,0.100503782,0,0,0,0.142133811,0,0.224733287,0,3.6576,0,0,0,0,0,0,0,3.2004,2001,43,october,23/10/2001,27,fall,NA,NA,NA,NA
20014328,0.365962527,0.133630621,0,0,0,0,0,0,0.094491118,0,0,0,0,0,0,0,0.133630621,0,0,0,0,0,0,0,0.829156198,0,0,0,0,0.133630621,0,0,0,0.094491118,0,0,0,0.327326835,0,0,0,3.3528,7.9248,0,0,0,0,0,0,2.286,2001,43,october,23/10/2001,28,fall,NA,NA,NA,NA
20014336,0,0,0,0,0.924962462,0,0.105409255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149071198,0,0.182574186,0,0,0.105409255,0,0,0,0,0,0,0,0,0,0.25819889,0,0,0,0,0,0,0,0,0,3.2004,2001,43,october,23/10/2001,36,fall,NA,NA,NA,NA
20014337,0,0,0,0,0.923936435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312347524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220863052,0,2.1336,7.0104,0,0,0,0,0,0,2.5908,2001,43,october,23/10/2001,37,fall,NA,NA,NA,NA
20014339,0.09166985,0,0,0,0,0,0.09166985,0,0,0,0,0,0,0,0,0.09166985,0,0,0,0.09166985,0,0.259281489,0,0,0.317553674,0.09166985,0,0,0,0,0,0,0,0.242535625,0.158776837,0,0,0.783227539,0,0.289885518,0.09166985,9.4488,10.668,29.34,29.47,8.67,8.76,15.07,15,2.8956,2001,43,october,22/10/2001,39,fall,NA,NA,NA,NA
20014355,0.293069225,0,0,0,0,0,0,0,0.078326045,0,0,0.078326045,0,0,0,0,0.078326045,0,0,0.078326045,0,0,0,0,0.71787006,0,0,0,0,0,0,0,0.110769755,0.110769755,0,0,0,0.575576531,0,0.135664689,0,7.0104,7.0104,29.13,29.36,8.15,8.02,16.17,15.01,2.8956,2001,43,october,22/10/2001,55,fall,NA,NA,NA,NA
2001436,0,0,0,0,0.894427191,0,0,0,0,0,0,0.25819889,0,0,0.149071198,0,0,0,0,0,0,0.149071198,0,0,0,0,0.149071198,0,0,0.25819889,0,0,0,0,0,0,0,0,0,0,0,4.8768,4.572,29.78,29.82,8.16,8.12,15.12,15.03,3.2004,2001,43,october,22/10/2001,6,fall,NA,NA,NA,NA
20014361,0,0,0,0,0.733799386,0,0,0,0,0,0,0.196116135,0,0,0,0,0,0,0.196116135,0,0,0,0,0,0.33968311,0,0.39223227,0,0,0.196116135,0,0,0,0,0,0,0,0,0,0.277350098,0,0.73152,0,28.41,28.41,8.75,8.8,15.35,15.35,2.5908,2001,43,october,23/10/2001,61,fall,NA,NA,NA,NA
20014363,0,0.165144565,0,0,0.85811633,0,0,0,0,0,0,0.095346259,0,0,0,0,0,0,0,0.095346259,0,0.095346259,0,0,0.343775825,0.095346259,0,0,0.095346259,0,0,0,0,0,0,0,0,0,0,0.269679945,0,4.8768,0,28.88,29.02,8.84,8.81,15.28,15.05,2.8956,2001,43,october,23/10/2001,63,fall,NA,NA,NA,NA
20014364,0,0,0,0,0.728431359,0,0,0,0.142857143,0,0,0.142857143,0,0,0,0,0.202030509,0,0,0,0,0,0,0,0.553283335,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0.142857143,0.202030509,0,6.096,6.4008,29.14,29.15,9.3,9.19,15.32,15.24,3.9624,2001,43,october,23/10/2001,64,fall,NA,NA,NA,NA
2001439,0.150075056,0.0949158,0,0,0.355142403,0,0,0,0.0949158,0,0,0,0,0,0,0.116247639,0,0,0,0,0,0.0949158,0,0,0.762286745,0,0.067115606,0,0.164398987,0,0,0,0,0.0949158,0,0,0,0.419136822,0,0.116247639,0,2.7432,5.1816,29.75,29.78,8.1,8.12,15.48,15.27,2.1336,2001,43,october,22/10/2001,9,fall,NA,NA,NA,NA
2001441,0,0,0,0,0.707106781,0,0,0,0.138675049,0,0,0,0,0,0,0,0,0,0,0.138675049,0,0,0,0,0.138675049,0.196116135,0,0,0.138675049,0.604470525,0,0,0,0,0.138675049,0,0,0,0,0,0,3.048,2.7432,0,0,0,0,0,0,3.3528,2001,44,october,29/10/2001,1,fall,NA,NA,NA,NA
20014417,0,0,0,0,0.963624112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267261242,0,0,0,0,0,0,0,0,0,0,0,2.7432,1.8288,0,0,0,0,0,0,2.5908,2001,44,october,29/10/2001,17,fall,NA,NA,NA,NA
2001442,0,0,0,0,0.603022689,0,0,0,0.213200716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.522232968,0.213200716,0.369274473,0,0.213200716,0.301511345,0,0,0,0,0,0,0,0,0,0,0,4.572,0.9144,0,0,0,0,0,0,4.2672,2001,44,october,29/10/2001,2,fall,NA,NA,NA,NA
20014420,0,0,0,0,0,0.267261242,0,0,0,0,0,0,0,0,0,0.267261242,0,0,0,0,0,0,0,0,0.755928946,0.267261242,0,0,0.377964473,0,0,0,0,0,0,0,0,0,0,0.267261242,0,7.62,8.8392,0,0,0,0,0,0,4.4196,2001,44,october,29/10/2001,20,fall,NA,NA,NA,NA
20014426,0.648885685,0,0,0,0.606976979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162221421,0,0,0,0,0,0,0.162221421,0,0,0,0,0.397359707,0,5.1816,3.6576,0,0,0,0,0,0,1.9812,2001,44,november,02/11/2001,26,fall,NA,NA,NA,NA
2001443,0,0.132453236,0,0,0.713282504,0,0,0,0.132453236,0,0,0,0,0,0.229415734,0.132453236,0,0,0,0,0,0.187317162,0,0,0.439297685,0.187317162,0,0,0.264906471,0.187317162,0,0,0,0,0,0,0,0.132453236,0,0,0,10.668,5.4864,0,0,0,0,0,0,3.81,2001,44,october,29/10/2001,3,fall,NA,NA,NA,NA
20014430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148249863,0,0,0,0.18156826,0,0.148249863,0,0,0.832050294,0,0,0,0.36313652,0.104828484,0,0,0,0.104828484,0,0,0,0.234403615,0,0.148249863,0,10.9728,0,0,0,0,0,0,0,4.4196,2001,44,october,29/10/2001,30,fall,NA,NA,NA,NA
20014436,0,0,0,0,0.823754471,0,0.188982237,0,0,0,0,0,0,0,0,0,0,0,0,0.267261242,0,0,0,0,0,0,0.188982237,0,0,0.267261242,0,0,0,0,0.267261242,0,0,0,0,0.188982237,0,2.7432,3.9624,0,0,0,0,0,0,2.286,2001,44,november,02/11/2001,36,fall,NA,NA,NA,NA
20014442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577350269,0,0,0,0,0,0,0,0,0,0.577350269,0,0,0,0,0.577350269,0,0,0,0,0,0,3.048,3.048,0,0,0,0,0,0,2.286,2001,44,november,02/11/2001,42,fall,NA,NA,NA,NA
20014445,0.4,0,0,0,0.692820323,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.282842712,0,0,0,0,0.282842712,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.346410162,0,7.0104,6.7056,0,0,0,0,0,0,0,2001,44,november,02/11/2001,45,fall,NA,NA,NA,NA
20014448,0,0,0,0,0.4,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.447213595,0,0,0,0,0,0,0,0.2,0,0,0,0,0.2,0,0.663324958,0,4.2672,7.62,0,0,0,0,0,0,2.5908,2001,44,october,29/10/2001,48,fall,NA,NA,NA,NA
20014456,0.219970673,0,0,0,0.219970673,0,0,0,0,0,0,0.179605302,0,0,0,0.127000127,0,0,0,0,0,0,0,0,0.813197591,0,0.311085508,0,0,0,0,0,0.127000127,0.127000127,0,0,0,0.179605302,0.127000127,0.127000127,0,7.3152,7.62,0,0,0,0,0,0,1.9812,2001,44,november,02/11/2001,56,fall,NA,NA,NA,NA
2001447,0,0,0,0,0.282842712,0,0,0,0,0,0,0.282842712,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.824621125,0,0,0,0,0.2,0,0,0,0,0,0,2.4384,3.9624,0,0,0,0,0,0,3.3528,2001,44,october,29/10/2001,7,fall,NA,NA,NA,NA
20014471,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7432,2.7432,0,0,0,0,0,0,0,2001,44,november,02/11/2001,71,fall,NA,NA,NA,NA
20014472,0,0,0,0,0.806225775,0,0.223606798,0,0,0,0,0,0,0,0,0,0,0,0,0.223606798,0,0.223606798,0,0,0,0.223606798,0.316227766,0,0,0,0,0,0,0,0,0,0,0,0,0.223606798,0,3.3528,4.2672,0,0,0,0,0,0,4.1148,2001,44,november,02/11/2001,72,fall,NA,NA,NA,NA
2001449,0.158113883,0.111803399,0,0,0.433012702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111803399,0,0,0.741619849,0,0,0,0.25,0,0,0,0,0,0.158113883,0,0,0.316227766,0.111803399,0,0.111803399,2.7432,6.096,0,0,0,0,0,0,3.9624,2001,44,october,29/10/2001,9,fall,NA,NA,NA,NA
2002191,0,0,0,0,0,0,0,0,0,0,0,0.176776695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984250984,0,0,0,0,0,0,0,0,0,0,0,1.2192,1.2192,29.82,29.73,8.39,8.67,15.45,15.39,1.8288,2002,19,may,07/05/2002,1,spring,NA,NA,NA,NA
20021916,0,0.204124145,0,0,0,0,0,0,0,0.288675135,0,0.288675135,0,0,0,0,0.353553391,0,0,0.353553391,0,0,0,0,0,0,0,0,0,0.353553391,0,0,0,0.204124145,0,0,0,0,0,0.612372436,0,2.7432,3.3528,28.55,28.94,8.84,8.96,15.78,15.69,2.286,2002,19,may,06/05/2002,16,spring,NA,NA,NA,NA
20021919,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,6.7056,2.4384,29.6,29.82,8.28,8.71,13.34,13.29,2.7432,2002,19,may,07/05/2002,19,spring,NA,NA,NA,NA
2002192,0,0.223606798,0,0,0,0,0,0,0.316227766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158113883,0.806225775,0,0,0,0.316227766,0,0,0,0,0,0.273861279,0,4.2672,0.9144,29.67,29.79,8.81,8.92,13.98,13.32,3.3528,2002,19,may,07/05/2002,2,spring,NA,NA,NA,NA
20021921,0,0,0,0,0,0,0,0,0.34299717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242535625,0.804399667,0,0.242535625,0.242535625,0.242535625,0,0,0,0,0,0,0,4.2672,6.096,29.69,29.74,8.24,8.57,13.53,13.51,3.2004,2002,19,may,07/05/2002,21,spring,NA,NA,NA,NA
20021931,0,0,0,0,0,0,0.301511345,0,0.301511345,0,0,0,0,0,0,0,0,0,0,0,0,0.369274473,0,0,0,0.213200716,0,0,0,0.213200716,0,0.213200716,0.213200716,0.674199862,0,0,0,0,0.213200716,0,0,9.144,8.8392,29.65,29.84,8.81,8.8,13.34,13.25,3.5052,2002,19,may,07/05/2002,31,spring,NA,NA,NA,NA
2002194,0,0,0,0,0.495884704,0,0,0,0,0,0,0,0,0,0.25607376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677507486,0,0,0.12803688,0.38411064,0,0,0,0,0.12803688,0.12803688,0.181071492,9.144,3.6576,29.82,29.79,8.93,8.97,13.93,13.59,4.2672,2002,19,may,07/05/2002,4,spring,NA,NA,NA,NA
20021940,0,0,0,0,0,0,0,0,0.377964473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377964473,0.377964473,0.654653671,0,0,0,0,0.377964473,0,0,9.144,10.0584,29.33,29.51,8.66,8.92,13.48,12.85,3.048,2002,19,may,06/05/2002,40,spring,NA,NA,NA,NA
20021948,0,0,0,0,0,0,0.301511345,0,0,0,0,0.426401433,0,0,0,0,0,0,0,0,0,0,0,0,0.738548946,0,0,0,0,0,0,0,0,0.301511345,0,0,0,0,0,0.301511345,0,8.2296,10.9728,29.29,29.36,8.57,8.87,13.5,13.46,3.6576,2002,19,may,06/05/2002,48,spring,NA,NA,NA,NA
20021952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.2672,2.4384,28.55,29.16,8.59,8.99,14.16,13.79,3.6576,2002,19,may,06/05/2002,52,spring,NA,NA,NA,NA
20021956,0,0,0,0,0.377964473,0,0,0,0,0,0,0.534522484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.755928946,0,0,0,0,0,0,0,0,0,0,0,6.4008,3.3528,29.28,29.32,8.65,8.82,13.19,12.89,3.6576,2002,19,may,06/05/2002,56,spring,NA,NA,NA,NA
20021957,0,0,0,0,0,0,0.577350269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577350269,0.577350269,0,0,0,0,0,0,6.096,5.7912,29.27,29.43,8.19,9.32,14,13.22,3.81,2002,19,may,06/05/2002,57,spring,NA,NA,NA,NA
2002196,0,0,0,0,0.209656967,0,0,0,0.104828484,0,0,0.148249863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104828484,0.943456353,0,0,0,0.104828484,0,0,0,0,0.104828484,0,0,8.8392,3.048,29.69,29.78,8.56,8.79,13.46,13.39,3.9624,2002,19,may,07/05/2002,6,spring,NA,NA,NA,NA
20021966,0.316227766,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316227766,0,0,0,0,0,0,0,0,0.447213595,0,0,0,0.316227766,0,0,0,7.62,6.096,28.23,28.32,8.74,8.94,13.04,13.62,4.4196,2002,19,may,06/05/2002,66,spring,NA,NA,NA,NA
20021974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0.5,0,7.0104,6.7056,29.34,29.37,8.71,8.84,13.48,13.43,3.3528,2002,19,may,06/05/2002,74,spring,NA,NA,NA,NA
20022010,0,0.242535625,0,0,0.542326145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242535625,0,0.242535625,0,0,0.242535625,0,0,0,0.685994341,0,0,0,0,0,0,0,6.7056,8.5344,29.67,29.7,8.58,8.64,14.85,14.79,1.8288,2002,20,may,17/05/2002,10,spring,NA,NA,NA,NA
20022025,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.866025404,0,0,0,0,0,0,0,0,0,0,0,1.2192,2.7432,29.18,29.17,8.83,9.25,17.78,17.78,1.8288,2002,20,may,17/05/2002,25,spring,NA,NA,NA,NA
20022030,0,0,0,0,0.654653671,0,0,0,0.377964473,0,0,0.377964473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377964473,0,0,0,0.377964473,0,0,0,0,0,0,0,1.8288,1.524,29.36,29.37,8.78,8.89,14.36,14.34,3.3528,2002,20,may,16/05/2002,30,spring,NA,NA,NA,NA
20022031,0,0,0,0,0.223606798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.836660027,0,0,0,0,0.223606798,0,0.316227766,0,0.316227766,0,0,0,0,0,0,0,8.5344,6.7056,29.7,29.71,8.51,8.52,14.43,14.11,2.4384,2002,20,may,17/05/2002,31,spring,NA,NA,NA,NA
20022037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.8288,3.6576,29.55,29.58,9,8.99,15.28,15.27,3.3528,2002,20,may,17/05/2002,37,spring,NA,NA,NA,NA
20022040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8392,0,29.61,29.63,8.25,8.34,14.36,14.27,2.286,2002,20,may,17/05/2002,40,spring,NA,NA,NA,NA
20022041,0,0.15249857,0,0,0.747087368,0.15249857,0,0,0.215665546,0,0,0.15249857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.457495711,0,0,0.15249857,0.215665546,0,0,0,0,0,0,0.215665546,4.2672,3.9624,29.49,29.53,8.48,8.51,14.41,14.38,3.3528,2002,20,may,17/05/2002,41,spring,NA,NA,NA,NA
20022043,0,0,0,0,0.89802651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254000254,0,0,0,0.311085508,0,0,0,0,0,0.179605302,0,8.5344,4.8768,28.97,29.52,8.75,8.74,14.19,14.06,3.2004,2002,20,may,16/05/2002,43,spring,NA,NA,NA,NA
20022044,0,0,0,0,0.911043358,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.374165739,0,0,0,0,0.1,0,0,6.096,5.4864,29.38,29.48,8.77,8.77,14.26,14.21,3.6576,2002,20,may,16/05/2002,44,spring,NA,NA,NA,NA
20022050,0,0.2,0,0,0.447213595,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282842712,0,0,0,0.774596669,0,0,0,0,0,0.2,0,4.8768,1.8288,29.3,29.35,8.35,8.53,14.58,14.31,2.4384,2002,20,may,17/05/2002,50,spring,NA,NA,NA,NA
20022056,0,0,0,0,0.447213595,0,0,0,0,0,0,0.316227766,0,0,0,0,0,0,0,0,0,0,0,0,0.316227766,0,0,0,0,0,0,0,0,0.774596669,0,0,0,0,0,0,0,6.4008,3.3528,29.54,29.58,8.65,8.63,14.17,14.09,3.6576,2002,20,may,16/05/2002,56,spring,NA,NA,NA,NA
20022060,0,0,0,0,0.377964473,0,0,0,0,0,0,0.654653671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.654653671,0,2.4384,3.3528,27.66,27.74,8.83,8.83,14.2,14.58,3.048,2002,20,may,16/05/2002,60,spring,NA,NA,NA,NA
20022068,0,0,0,0,0.447213595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.894427191,0,0,0,0,0,0,0,0,0,0,0,3.048,2.1336,29.05,29.08,8.97,9.1,14.32,14.31,2.7432,2002,20,may,16/05/2002,68,spring,NA,NA,NA,NA
2002207,0,0,0,0,0.471404521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0.471404521,0.333333333,0,0,0,0,0,0,2.4384,3.3528,29.69,29.78,8.57,8.74,14.79,14.76,3.9624,2002,20,may,17/05/2002,7,spring,NA,NA,NA,NA
2002209,0,0.277350098,0,0.196116135,0.196116135,0,0,0,0,0.43852901,0,0,0,0,0,0,0.196116135,0.196116135,0,0.196116135,0,0,0,0,0.588348405,0.277350098,0,0,0,0.196116135,0,0,0,0,0.196116135,0,0,0,0,0,0.196116135,3.048,6.4008,29.38,29.59,8.42,8.41,14.85,14.7,1.6764,2002,20,may,17/05/2002,9,spring,NA,NA,NA,NA
